Nominal Family,Genus,species,Gender,Nemaplex Code,cp value,feeding,feeding code,Habit,Functional guild,Basal Wtg,Enrich Wtg,Structure Wtg,Length mm,Length micm,a,Width micm,Weight micg,qCPr (µg/day),qCRs (µg/day),qMFP (µg/day),,,Family,Familymm,Gender,cp value,feeding,feeding code,nFamily,FamavgMass,StderrMass,FamavgqCPr,StderrCPr,FamavgqCRs,StderrCRs,FamavgqMFP,StderrMFP,,Lmax,Lmin,Wmax,Wmin,Wgtmax,Wgtmin,,,max lngth,min lngth,max wdth,min wdth,max wgt,min wgt,,SSQWeight(µg),Stderr,SSQC-Production,Stderr,SSQC-Respiration,Stderr,SSQMet. Ftprnt,Stderr,,,,,,
Xyalidae,Daptonema,dubium,Female,G381,2,3,b,,b2,0.8,,,1.600,1600.000,23.000,69.565,4.839,0.020,0.039,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7815,0.985,75.64102564,26.09756098,5.274567513,0.455474048,,23.41901294,,0.00040658,,0.001505537,,0.003476881,,,,,,,
Xyalidae,Guitartia,tridentata,Female,0,2,3,b,,b2,0.8,,,1.782,1781.500,47.450,37.545,1.570,0.007,0.017,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7815,0.985,75.64102564,26.09756098,5.274567513,0.455474048,,2.463372721,,4.27669E-05,,0.000278075,,0.000538947,,,,,,,
Xyalidae,Mesotheristus,crassissimus,Female,,2,3,b,,b2,0.8,,,1.475,1475.000,19.500,75.641,5.275,0.022,0.041,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,1.512,0.985,75.64102564,26.09756098,5.274567513,0.455474048,,27.82106245,,0.000483005,,0.00171315,,0.00401545,,,,,,,
Xyalidae,Mesotheristus,dubius,Female,,2,3,b,,b2,0.8,,,0.985,985.000,24.000,41.042,1.037,0.004,0.012,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,1.512,0.985,42.47191011,26.09756098,1.704650675,0.455474048,,1.075306945,,1.86685E-05,,0.000149336,,0.000273605,,,,,,,
Xyalidae,Penzancia,terricola,Female,,2,3,b,,b2,0.8,,,1.070,1070.000,41.000,26.098,0.455,0.002,0.007,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,1.512,1.07,42.47191011,26.09756098,1.704650675,0.455474048,,0.207456609,,3.60168E-06,,4.34721E-05,,7.20995E-05,,,,,,,
Xyalidae,Theristus,agilus,Female,G382,2,3,b,,b2,0.8,,,1.400,1400.000,38.000,36.842,1.188,0.005,0.014,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,1.512,1.4,42.47191011,36.84210526,1.704650675,1.18767313,,1.410567464,,2.4489E-05,,0.000183046,,0.00034144,,,,,,,
Xyalidae,Xyala,finneyae,Female,0,2,3,b,,b2,0.8,,,1.512,1512.000,35.600,42.472,1.705,0.007,0.018,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,1.512,1.512,42.47191011,42.47191011,1.704650675,1.704650675,,2.905833925,,5.04485E-05,,0.000314752,,0.000617222,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Family,,Gender,cp value,feeding,feeding code,nFamily,FamavgMass,StderrMass,FamavgqCPr,StderrCPr,FamavgqCRs,StderrCRs,FamavgqMFP,StderrMFP,,Lmax,Lmin,Wmax,Wmin,Wgtmax,Wgtmin,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Achromadoridae,,Female,3,6,e,11,0.315922761,0.117541565,0.000877563,0.000326504,0.004536961,0.001246661,0.005414524,0.001572745,,1.05,0.435,42,15.26315789,1.157625,0.063337084,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Actinolaimidae,,Female,4,8,o,5,6.589971973,1.58515918,0.013729108,0.003302415,0.047770876,0.008957011,0.061499984,0.012255455,,3.725,1.88,70.28301887,44.76190476,11.50024544,2.354263039,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Alaimidae,,Female,4,3,b,42,0.53419861,0.126015792,0.001112914,0.000262533,0.006553527,0.001063902,0.007666441,0.001324714,,4,0.695,47.57281553,9.08496732,4,0.035851849,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Alloionematidae,,Female,1,3,b,3,1.146171478,0.216759667,0.009551429,0.001806331,0.013075415,0.001923949,0.022626844,0.003730261,,0.85,0.65,51.875,41.93548387,1.395964355,0.714425078,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Anatonchidae,,Female,4,5,p,16,6.748626039,1.103126436,0.014059638,0.00229818,0.047945033,0.006000719,0.062004671,0.008291806,,3.1,1.25,95.38461538,36.76470588,17.62781065,1.055971561,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Anguinidae,,Female,2,1,h,39,9.929612472,3.518835667,0.041373385,0.014661815,0.04908175,0.014098982,0.090455135,0.028697254,,4.15,0.42,190.9312775,9.795918367,88.69571534,0.028788005,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Aphanolaimidae,,Female,3,3,b,27,0.781693021,0.109573217,0.00217137,0.00030437,0.009417316,0.001018896,0.011588685,0.001322026,,1.66,0.5525,54.98891353,16.83544304,2.343429973,0.0994122,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Aphelenchidae,,Female,2,2,f,11,0.312638241,0.052078758,0.001302659,0.000216995,0.004874684,0.000567339,0.006177344,0.000784098,,0.9725,0.65,36.21973929,21.66666667,0.797370689,0.190711806,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Aphelenchoididae,,Female,2,2,f,129,0.21258399,0.014087007,0.000885767,5.86959E-05,0.003574968,0.000166923,0.004460735,0.00022524,,1.285,0.41,40.15625,10.95652174,1.29505867,0.037149215,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Aporcelaimidae,,Female,5,8,o,106,19.91888717,3.161296303,0.033198145,0.005268827,0.096006745,0.010929238,0.12920489,0.016172516,,10.25,1.115,173.7288136,35.95505618,193.3515199,1.059186784,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Atylenchidae,,Female,2,1,h,1,0.106284478,,0.000442852,,0.002213655,,0.002656507,,,0.68,0.68,15.81395349,15.81395349,0.106284478,0.106284478,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Aulolaimidae,,Female,4,8,o,15,0.538229609,0.089892137,0.001449897,0.000237787,0.007203816,0.000921444,0.008653713,0.00115573,,1.5,0.57,37.5,20.71428571,1.318359375,0.155542092,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Aulolaimoididae,,Female,4,8,o,1,0.082248101,,0.00017135,,0.001826425,,0.001997775,,,0.49,0.49,16.38795987,16.38795987,0.082248101,0.082248101,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Bastianiidae,,Female,3,3,b,8,0.17384802,0.022782741,0.000482911,6.32854E-05,0.003166121,0.00031246,0.003649032,0.000375708,,1.52,0.74,20.40816327,12.66666667,0.27097284,0.095263889,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Bathyodontidae,,Female,4,3,b,6,1.802194192,0.289200499,0.003754571,0.000602501,0.018299375,0.002140675,0.022053946,0.002742827,,2,0.855,61.62790698,35.0877193,3.145217854,1.101514063,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Belondiridae,,Female,5,1,h,46,6.467414851,0.997971221,0.010779025,0.001663285,0.044487845,0.005005352,0.055266869,0.00665409,,3.915,0.89,126.2903226,21.22222222,39.02581027,0.268822184,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Brevibuccidae,,Female,1,3,b,8,0.661727459,0.263636939,0.005514395,0.002196974,0.008099866,0.002292208,0.013614262,0.004486436,,2.05,0.585,43.61702128,23.33333333,2.437507073,0.238194444,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Bunonematidae,,Female,1,3,b,17,0.121695465,0.02094153,0.001014129,0.000174513,0.002344158,0.000310474,0.003358287,0.000484812,,0.435,0.2265,32.22222222,14.70588235,0.282280093,0.03379109,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Caloosiidae,,Female,3,1,h,3,0.351510006,0.018270181,0.000976417,5.07505E-05,0.005426103,0.000212374,0.00640252,0.000263123,,0.7925,0.75,28.4629981,25.8037225,0.379754185,0.317310608,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Campydoridae,,Female,4,8,o,4,0.459930681,0.1224352,0.000958189,0.000255073,0.006517376,0.001295541,0.007475565,0.001550497,,1,0.6,35.71428571,27.27272727,0.797193878,0.27892562,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Cephalobidae,,Female,2,3,b,88,0.414922754,0.063780378,0.001728845,0.000265752,0.005606408,0.000541307,0.007335252,0.000804581,,1.403,0.298,73.84210526,14.5,4.781298177,0.047634766,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Chambersiellidae,,Female,2,3,b,4,1.066392934,0.517919611,0.004443304,0.002157998,0.011608651,0.004537714,0.016051955,0.006692955,,1.1805,0.6065,57.44525547,26.03004292,2.434749802,0.256838776,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Choanolaimidae,,Female,4,5,p,1,8,,0.016666667,,0.056568542,,0.073235209,,,2,2,80,80,8,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Chromadoridae,,Female,3,3,b,10,0.528215442,0.060745348,0.001467265,0.000168737,0.00727622,0.000654675,0.008743485,0.000823246,,0.835,0.6,39.76190476,24,0.825089109,0.216,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Chronogastridae,,Female,3,3,b,9,0.355686085,0.057289309,0.000988017,0.000159137,0.005371757,0.000655161,0.006359774,0.000814028,,1.595,0.7,30.92105263,14.92537313,0.70214438,0.139229227,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Chrysonematidae,,Female,5,8,o,1,0.983282163,,0.001638804,,0.01174265,,0.013381454,,,2.05,2.05,27.7027027,27.7027027,0.983282163,0.983282163,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Crateronematidae,,Female,4,8,o,8,0.682668666,0.191970158,0.001422226,0.000399938,0.008561253,0.001741252,0.009983479,0.002140413,,2.6,0.7,34.21052632,23.29147982,1.90183518,0.263927362,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Criconematidae,,Female,3,1,h,123,0.60169268,0.036493477,0.001671369,0.000101371,0.007830348,0.000348127,0.009501717,0.000449063,,1.59,0.227,73.84615385,21.86440678,2.40296875,0.090785124,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Cyatholaimidae,,Female,3,8,o,1,0.664385331,,0.001845515,,0.008751299,,0.010596814,,,1.05,1.05,31.81818182,31.81818182,0.664385331,0.664385331,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Cylindrolaimidae,,Female,3,3,b,7,0.45408206,0.183514044,0.001261339,0.000509761,0.006057193,0.001877157,0.007318532,0.002386767,,1.3,0.55,39.39393939,19.29824561,1.2609045,0.12802016,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Desmodoridae,,Female,3,3,b,10,0.149397944,0.042417787,0.000414994,0.000117827,0.002671311,0.000591218,0.003086305,0.000708814,,0.735,0.33,29.4,13.46938776,0.397065375,0.037418784,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Desmoscolecidae,,Female,3,3,b,1,0.065521236,,0.000182003,,0.001540083,,0.001722086,,,0.175,0.175,24.47552448,24.47552448,0.065521236,0.065521236,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Diphtherophoridae,,Female,3,2,f,9,0.626580698,0.087676769,0.001740502,0.000243547,0.008254989,0.000869905,0.009995491,0.001113389,,1,0.5,47.14285714,28.84615385,1,0.362876259,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Diplogasteroididae,,Female,1,3,b,3,0.729344784,0.302565412,0.006077873,0.002521378,0.009101364,0.002846731,0.015179237,0.005367683,,0.86,0.64,50,25.67164179,1.328125,0.354230341,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Diplogastridae,,Female,1,3,b,49,1.553551862,0.235573099,0.012946266,0.001963109,0.015453739,0.001604432,0.028400005,0.003559023,,3.0275,0.5745,87.80991736,21.27777778,10.24061617,0.16256333,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Diplopeltidae,,Female,3,3,b,1,0.725623583,,0.002015621,,0.009349557,,0.011365178,,,0.8,0.8,38.0952381,38.0952381,0.725623583,0.725623583,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Diploscapteridae,,Female,1,3,b,18,0.260908545,0.050093951,0.002174238,0.00041745,0.004088955,0.000614396,0.006263193,0.001031419,,0.6615,0.2345,41.88034188,16.75,0.611727188,0.041119941,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Discolaimidae,,Female,5,5,p,18,1.84475219,0.447023883,0.003074587,0.00074504,0.017405048,0.003151149,0.020479635,0.003894909,,2.835,1.095,60.96774194,21.77419355,6.586175533,0.400034957,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Dolichodoridae,,Female,3,1,h,514,0.602286011,0.041124842,0.001673017,0.000114236,0.007227152,0.000326547,0.008900168,0.00043996,,3.1,0.45,71.42857143,15.14285714,7.580370471,0.075957653,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Dorylaimellidae,,Female,5,1,h,13,0.289369587,0.056583447,0.000482283,9.43057E-05,0.00451374,0.000655854,0.004996023,0.000749964,,1.3,0.495,30.95238095,17.24137931,0.778415533,0.092895363,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Dorylaimidae,,Female,4,8,o,119,7.622124023,1.557776692,0.015872782,0.003245582,0.042404675,0.006386915,0.058277457,0.009617046,,6,0.355,178.4313725,14.52631579,90.53861496,0.061922318,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Enchelidiidae,,Female,4,5,p,1,2.445211721,,0.005094191,,0.023253849,,0.02834804,,,1.925,1.925,45.08196721,45.08196721,2.445211721,2.445211721,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Ethmolaimidae,,Female,3,3,b,2,0.739974306,0.253863194,0.002055484,0.000705176,0.009380151,0.002456914,0.011435635,0.00316209,,0.86,0.7,43,33.33333333,0.9938375,0.486111111,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Heteroderidae,,Female,3,1,h,62,43.24798503,3.928771239,0.120133292,0.010913253,0.192254282,0.012902422,0.312387574,0.023773622,,0.92,0.37,670,200,174.2457818,4.851648476,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Heterorhabditidae,,Female,1,3,b,1,0.388312785,,0.00323594,,0.005849837,,0.009085777,,,0.5575,0.5575,33.38323353,33.38323353,0.388312785,0.388312785,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Hoplolaimidae,,Female,3,1,h,283,0.39298625,0.026844047,0.001091628,7.45668E-05,0.005487311,0.000249744,0.006578939,0.000323872,,1.7555,0.294236111,67.82608696,13.92857143,3.508015547,0.047288744,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Hypodontolaimidae,,Female,3,8,o,4,1.163472997,0.13366388,0.003231869,0.000371289,0.013266797,0.001186402,0.016498667,0.001557685,,1.15,0.85,50,37.08333333,1.328125,0.764940321,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Iotonchidae,,Female,4,2,f,35,6.965486026,1.274876025,0.014511429,0.002655992,0.04641936,0.006453499,0.060930789,0.009095579,,4.2,0.64,110.5263158,21.33333333,32.06717452,0.182044444,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Iotonchiidae,,Female,4,2,f,2,4.016680174,1.938021214,0.008368084,0.004037544,0.032959419,0.012372331,0.041327503,0.016409875,,2.69,1.355,59.51327434,49.54296161,5.954701389,2.07865896,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Iponematidae,,Female,4,5,p,3,1.727337499,1.203307387,0.00359862,0.00250689,0.016374734,0.009051777,0.019973354,0.011558651,,1.782,1.19,60.92307692,25.01792115,4.133818225,0.502099681,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Ironidae,,Female,4,5,p,11,4.901997194,1.256496942,0.010212494,0.002617702,0.036447325,0.007692324,0.046659819,0.010308405,,3.6,1.5,70.37815126,27.07581227,10.57959184,0.687280885,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Isolaimidae,,Female,5,3,b,2,22.23205001,10.27668438,0.037053417,0.017127807,0.119181585,0.042722403,0.156235001,0.05985021,,5.3,4.65,99.06542056,64.13793103,32.50873439,11.95536564,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Leptolaimidae,,Female,3,3,b,6,0.403966341,0.09530132,0.001122129,0.000264726,0.005844662,0.001103566,0.006966791,0.001368024,,1.1,0.55,31.47058824,17.1875,0.662328612,0.101547241,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Leptonchidae,,Female,4,2,f,22,1.306698467,0.11907446,0.002722288,0.000248072,0.014293432,0.000990967,0.01701572,0.001238615,,1.8,0.815,48.98843931,26.63398693,2.5423593,0.361334967,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Linhomoeidae,,Female,3,3,b,1,2.819674013,,0.007832428,,0.025876568,,0.033708996,,,1.7,1.7,51.51515152,51.51515152,2.819674013,2.819674013,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Longidiridae,,Female,5,1,h,2,6.63533574,0.188275371,0.011058893,0.000313792,0.049161134,0.001046321,0.060220026,0.001360113,,3.75,3.4,56.66666667,52.44755245,6.823611111,6.44706037,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Longidoridae,,Female,5,1,h,98,14.8336549,1.654282621,0.024722758,0.002757138,0.081039335,0.007009956,0.105762093,0.009755756,,11.9,1.525,99.5,25.87412587,61.56717969,0.774075138,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Microlaimidae,,Female,3,3,b,3,0.730338825,0.584631713,0.002028719,0.001623977,0.008283328,0.005479705,0.010312047,0.00710367,,1.25,0.55,49.30966469,19.65517241,1.899564869,0.137628567,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Monhysteridae,,Female,2,3,b,40,0.395966029,0.073433654,0.001649858,0.000305974,0.005370389,0.000739801,0.007020247,0.001044586,,1.25,0.37,50,8.915662651,1.805773854,0.018381841,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Mononchidae,,Female,4,5,p,62,5.329148919,0.685002119,0.011102394,0.001427088,0.03874706,0.003601194,0.049849454,0.005019725,,3.4,0.945,124.6153846,29.18918919,31.44621302,0.575105917,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Mononchulidae,,Female,4,5,p,3,0.873988246,0.067385721,0.001820809,0.000140387,0.01073704,0.000628214,0.012557849,0.000768601,,0.94,0.9,40.90909091,35.47169811,0.941373967,0.739216803,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Mydonomidae,,Female,4,8,o,1,11.33500159,,0.023614587,,0.073463851,,0.097078437,,,6.05,6.05,54.75113122,54.75113122,11.33500159,11.33500159,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Mylonchulidae,,Female,4,5,p,43,1.733863237,0.162312256,0.003612215,0.000338151,0.017393567,0.001220568,0.021005782,0.00155789,,2.15,0.715,62.12121212,28.03921569,4.9444014,0.35133206,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Myolaimidae,,Female,2,3,b,5,0.608661355,0.386061846,0.002536089,0.001608591,0.007299277,0.00346608,0.009835366,0.005074301,,1.325,0.47,50.96153846,22.38095238,2.150705552,0.14714144,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Neodiplogastridae,,Female,1,8,o,28,1.601032117,0.298574516,0.013341934,0.002488121,0.015680011,0.002190686,0.029021946,0.004671655,,1.95,0.405,81.76470588,15.17241379,5.807999567,0.063305589,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Neotylenchidae,,Female,2,2,f,9,1.082510886,0.281770932,0.004510462,0.001174046,0.011922521,0.002486799,0.016432983,0.003658246,,2.105,0.595,45.2,18.88888889,2.443141507,0.132681327,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Nordiidae,,Female,4,5,p,98,2.357219713,0.193707841,0.004910874,0.000403558,0.021203644,0.001375141,0.026114518,0.001777051,,2.925,0.5,80.85106383,18.31129196,8.53881847,0.142417592,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Nygolaimidae,,Female,5,5,p,36,4.476584483,1.358755026,0.007460974,0.002264592,0.031030107,0.006522121,0.038491081,0.008773719,,6.6,0.95,92.95774648,20.8,35.64471335,0.327453763,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Odontopharyngidae,,Female,1,5,p,1,0.88210429,,0.007350869,,0.010824241,,0.01817511,,,1.29,1.29,33.07692308,33.07692308,0.88210429,0.88210429,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Onchulidae,,Female,3,5,p,4,2.823717805,1.306647903,0.007843661,0.003629578,0.024065494,0.009295374,0.031909154,0.012923388,,3.55,1.55,50.71428571,24.61538462,5.706489158,0.60591716,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Opailaimidae,,Female,5,8,o,1,0.262013889,,0.00043669,,0.004355126,,0.004791816,,,0.77,0.77,23.33333333,23.33333333,0.262013889,0.262013889,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Osstellidae,,Female,2,3,b,4,0.229950956,0.110732295,0.000958129,0.000461385,0.003727928,0.00134558,0.004686057,0.001806593,,0.954,0.37,30.57692308,17.61904762,0.557462879,0.071787132,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Panagrolaimidae,,Female,1,3,b,48,0.692626391,0.142720305,0.005621111,0.001196434,0.007886121,0.001189744,0.013507232,0.002377217,,1.75,0.225,67.89473684,9.594882729,4.542344675,0.012946187,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Parasitaphelenchidae,,Female,2,2,f,3,0.205801692,0.086448913,0.000857507,0.000360204,0.003522857,0.001110434,0.004380364,0.001470615,,0.8685,0.5595,26.39817629,16.1622276,0.378266333,0.108976718,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Paratylenchidae,,Female,3,1,h,32,0.061248447,0.004155192,0.000249659,1.52128E-05,0.001446023,7.24299E-05,0.001695682,8.71206E-05,,0.43,0.230588235,29.76916519,12.04710145,0.127717519,0.029296875,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Paraxonchidae,,Female,5,8,o,3,5.699675332,2.697187009,0.009499459,0.004495312,0.042173529,0.01506964,0.051672988,0.019564748,,2.2,1.25,89.79591837,58.82352941,11.08704706,2.768034297,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Peloderidae,,Female,1,3,b,3,4.331957171,1.431711532,0.036099643,0.011930929,0.034890068,0.009100549,0.070989711,0.021026614,,1.6,0.9,82.05128205,56.25,6.732412886,1.779785156,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Plectidae,,Female,2,3,b,75,0.844995569,0.100672265,0.003520815,0.000419468,0.009507178,0.000894451,0.013027993,0.001312042,,2,0.24,85.19480519,14.73684211,3.446226852,0.044081633,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Pratylenchidae,,Female,3,1,h,89,2.592854942,1.877259335,0.007202375,0.005214609,0.013105699,0.006313145,0.020308074,0.011510174,,2.95974359,0.32,650,15.09433962,165.7315873,0.045567818,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Prismatolaimidae,,Female,3,3,b,6,0.486544982,0.302033363,0.001351514,0.000838982,0.006002561,0.002855672,0.007354075,0.003692475,,1.8,0.6,41.86046512,9.571428571,1.971335857,0.038362628,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Psilenchidae,,Female,2,1,h,5,0.488921747,0.10850773,0.002037174,0.000452116,0.006826178,0.00114872,0.008863352,0.00160067,,1.38,0.95,30.66666667,20.20833333,0.811133333,0.247578396,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Pterygorhabditidae,,Female,1,3,b,1,0.394325208,,0.003286043,,0.005917638,,0.009203682,,,0.51,0.51,35.17241379,35.17241379,0.394325208,0.394325208,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Qudsianematidae,,Female,4,8,o,130,2.875536303,0.26474757,0.00593897,0.000551881,0.024301282,0.00159735,0.030240252,0.002143721,,3.3,0.42,107.4468085,17.35714286,18.33520408,0.128268698,,,,,,,,,,,,,,,,,,,,,,,
